length,protocol,gap,label
60,1,9.5367431640625e-07,1
1430,1,0.02846693992614746,1
1430,1,0.00024509429931640625,1
60,1,9.5367431640625e-07,1
1430,1,9.059906005859375e-06,1
60,1,9.5367431640625e-07,1
1430,1,0.0002989768981933594,1
60,1,9.5367431640625e-07,1
1430,1,9.059906005859375e-06,1
60,1,0.0,1
1430,1,0.0001590251922607422,1
60,1,9.5367431640625e-07,1
1430,1,0.00010514259338378906,1
60,1,9.5367431640625e-07,1
1430,1,0.00011086463928222656,1
60,1,1.1920928955078125e-06,1
60,1,9.5367431640625e-07,1
1430,1,0.01903700828552246,1
1430,1,0.00023102760314941406,1
60,1,9.5367431640625e-07,1
1430,1,0.00010204315185546875,1
60,1,9.5367431640625e-07,1
1430,1,0.00021195411682128906,1
60,1,9.5367431640625e-07,1
1430,1,8.392333984375e-05,1
60,1,0.0,1
1430,1,0.00014901161193847656,1
60,1,1.1920928955078125e-06,1
1430,1,0.00011992454528808594,1
60,1,9.5367431640625e-07,1
1430,1,9.608268737792969e-05,1
60,1,0.0,1
60,1,9.5367431640625e-07,1
1430,1,0.0035359859466552734,1
1430,1,9.5367431640625e-07,1
60,1,0.0,1
1430,1,0.00025200843811035156,1
60,1,9.5367431640625e-07,1
1430,1,0.0001220703125,1
60,1,0.0,1
1179,1,8.106231689453125e-06,1
60,1,8.296966552734375e-05,1
60,1,9.5367431640625e-07,1
179,2,0.37877893447875977,1
70,2,0.22125601768493652,1
66,1,0.040650129318237305,1
148,2,0.009179830551147461,1
66,1,0.0005919933319091797,1
66,1,0.029400110244750977,1
60,1,0.00019288063049316406,1
498,1,0.004558086395263672,1
66,1,0.020050048828125,1
60,1,0.00015306472778320312,1
485,1,0.0016570091247558594,1
1430,1,0.019360780715942383,1
1430,1,0.00019311904907226562,1
60,1,0.0,1
1430,1,9.059906005859375e-06,1
331,1,9.298324584960938e-05,1
60,1,9.5367431640625e-07,1
60,1,0.0,1
60,1,0.000164031982421875,1
212,1,0.002513885498046875,1
105,1,0.05090212821960449,1
60,1,0.00011491775512695312,1
593,1,0.0014071464538574219,1
1430,1,0.0036318302154541016,1
1430,1,0.00021314620971679688,1
60,1,0.0,1
1430,1,9.5367431640625e-07,1
60,1,0.00011086463928222656,1
60,1,1.1920928955078125e-06,1
310,1,1.3828277587890625e-05,1
60,1,9.5367431640625e-07,1
60,1,0.00011420249938964844,1
147,1,0.0024399757385253906,1
105,1,0.07253003120422363,1
60,1,0.00019693374633789062,1
424,1,0.0006859302520751953,1
60,1,0.018526077270507812,1
453,1,0.06002092361450195,1
60,1,0.00014495849609375,1
76,2,0.0028371810913085938,1
1430,1,0.0573267936706543,1
482,1,0.00017309188842773438,1
60,1,9.5367431640625e-07,1
170,2,0.0,1
60,1,9.5367431640625e-07,1
66,1,0.0004191398620605469,1
66,1,0.0440828800201416,1
60,1,0.00015997886657714844,1
491,1,0.0018100738525390625,1
84,2,0.014121055603027344,1
84,2,9.5367431640625e-07,1
166,2,0.000186920166015625,1
166,2,1.1920928955078125e-06,1
60,1,0.038848876953125,1
1430,1,0.0003390312194824219,1
1430,1,0.0,1
1398,1,0.0002300739288330078,1
60,1,9.5367431640625e-07,1
60,1,9.5367431640625e-07,1
912,1,0.0,1
60,1,0.0,1
60,1,0.00021409988403320312,1
180,1,0.002521991729736328,1
312,1,0.042613983154296875,1
60,1,8.392333984375e-05,1
392,1,0.0005331039428710938,1
1268,1,0.05652880668640137,1
60,1,1.1920928955078125e-06,1
593,1,0.13767004013061523,1
60,1,0.0841667652130127,1
1430,1,0.09522223472595215,1
482,1,1.2874603271484375e-05,1
60,1,9.5367431640625e-07,1
60,1,9.5367431640625e-07,1
593,1,0.027404069900512695,1
60,1,0.09745597839355469,1
1430,1,0.09505915641784668,1
482,1,1.0967254638671875e-05,1
60,1,4.696846008300781e-05,1
60,1,0.0,1
83,2,5.6893298625946045,1
83,2,0.055413007736206055,1
278,2,0.0003650188446044922,1
278,2,0.0,1
66,1,0.004080057144165039,1
66,1,0.05054593086242676,1
60,1,0.0001461505889892578,1
260,1,0.0014328956604003906,1
66,1,0.03851604461669922,1
66,1,1.0967254638671875e-05,1
60,1,0.019926071166992188,1
1430,1,0.0003108978271484375,1
1430,1,0.0001571178436279297,1
1398,1,0.0,1
60,1,7.867813110351562e-06,1
1075,1,0.00011110305786132812,1
60,1,0.00013208389282226562,1
180,1,0.001889944076538086,1
328,1,0.07726192474365234,1
141,1,0.0037729740142822266,1
176,1,0.0,1
84,2,0.007506132125854492,1
166,2,0.00034499168395996094,1
88,2,0.0043408870697021484,1
88,2,1.0967254638671875e-05,1
78,2,0.01742696762084961,1
78,2,1.1920928955078125e-06,1
71,2,0.03395700454711914,1
71,2,7.987022399902344e-05,1
146,2,0.0002830028533935547,1
181,2,0.0006449222564697266,1
66,1,0.00552821159362793,1
316,2,0.0012958049774169922,1
66,1,0.0020720958709716797,1
66,1,0.015362977981567383,1
60,1,0.00733494758605957,1
122,1,0.0018200874328613281,1
92,1,0.0,1
60,1,0.00013494491577148438,1
92,1,0.000164031982421875,1
130,2,0.01338505744934082,1
158,0,3.0040740966796875e-05,1
149,2,0.0048677921295166016,1
66,1,0.0045740604400634766,1
66,1,9.5367431640625e-07,1
60,1,0.00023508071899414062,1
60,1,9.5367431640625e-07,1
1450,1,0.0007810592651367188,1
386,1,9.5367431640625e-07,1
1450,1,0.00028514862060546875,1
443,1,9.5367431640625e-07,1
66,1,0.008664846420288086,1
60,1,0.0001671314239501953,1
1444,1,0.0007028579711914062,1
498,1,0.0,1
300,2,0.005442142486572266,1
87,2,0.0014519691467285156,1
87,2,0.00011396408081054688,1
371,1,0.023335933685302734,1
340,1,1.1920928955078125e-06,1
60,1,0.00011181831359863281,1
60,1,0.001833200454711914,1
66,1,0.0053288936614990234,1
60,1,0.03198599815368652,1
60,1,0.0001881122589111328,1
153,1,0.0,1
60,1,0.00030493736267089844,1
60,1,0.0,1
60,1,9.5367431640625e-07,1
60,1,0.00015211105346679688,1
153,1,0.0,1
1430,1,0.0001239776611328125,1
702,1,9.5367431640625e-07,1
1430,1,0.00018405914306640625,1
1430,1,0.0,1
60,1,9.5367431640625e-07,1
685,1,0.0004849433898925781,1
1430,1,0.004241943359375,1
520,1,0.0,1
60,1,0.00015807151794433594,1
212,1,0.004831075668334961,1
153,1,0.00027489662170410156,1
733,1,0.00035500526428222656,1
66,1,0.0032999515533447266,1
60,1,0.00022101402282714844,1
260,1,0.0005960464477539062,1
66,1,0.016726970672607422,1
66,1,0.000225067138671875,1
60,1,0.0001659393310546875,1
214,1,0.0011839866638183594,1
162,1,0.00023412704467773438,1
222,1,0.00022292137145996094,1
322,1,0.00041604042053222656,1
66,1,0.0018889904022216797,1
66,1,0.0002498626708984375,1
60,1,0.00012803077697753906,1
1514,1,0.0012700557708740234,1
851,1,9.5367431640625e-07,1
60,1,0.0002689361572265625,1
338,1,0.001219034194946289,1
274,1,0.0006539821624755859,1
74,2,0.0,1
74,2,0.00024199485778808594,1
292,2,0.0003139972686767578,1
206,2,0.0,1
159,1,0.00024700164794921875,1
66,1,0.0002231597900390625,1
66,1,0.0012629032135009766,1
66,1,9.5367431640625e-07,1
322,1,0.0023729801177978516,1
258,1,0.0005919933319091797,1
338,1,0.00026607513427734375,1
450,1,0.0006859302520751953,1
194,1,0.00020813941955566406,1
194,1,0.00021505355834960938,1
215,2,0.0012989044189453125,1
222,1,9.5367431640625e-07,1
322,1,0.00023293495178222656,1
258,1,0.0003790855407714844,1
258,1,0.00034499168395996094,1
338,1,0.0002181529998779297,1
450,1,0.0002899169921875,1
194,1,0.0001690387725830078,1
194,1,7.867813110351562e-06,1
66,1,0.0019121170043945312,1
66,1,0.000247955322265625,1
60,1,9.5367431640625e-07,1
404,1,0.0005581378936767578,1
60,1,0.0002849102020263672,1
1514,1,0.000453948974609375,1
1450,1,0.0,1
60,1,0.00020694732666015625,1
1514,1,0.0010302066802978516,1
742,1,9.5367431640625e-07,1
60,1,0.0001468658447265625,1
1430,1,0.0007200241088867188,1
264,1,9.5367431640625e-07,1
199,2,0.0001480579376220703,1
1430,1,9.5367431640625e-07,1
1398,1,0.00020313262939453125,1
60,1,9.5367431640625e-07,1
66,1,0.00011992454528808594,1
238,1,0.0003440380096435547,1
262,1,0.0003790855407714844,1
243,1,0.0002658367156982422,1
220,1,0.00019621849060058594,1
237,1,0.0002498626708984375,1
1073,1,0.00018095970153808594,1
273,1,9.5367431640625e-07,1
60,1,0.0001461505889892578,1
1430,1,9.5367431640625e-07,1
1430,1,0.0002110004425048828,1
60,1,1.9073486328125e-06,1
180,1,0.0013911724090576172,1
1398,1,0.0002410411834716797,1
60,1,9.5367431640625e-07,1
60,1,0.0,1
60,1,0.0007758140563964844,1
1430,1,0.0004172325134277344,1
1430,1,9.775161743164062e-06,1
60,1,8.0108642578125e-05,1
396,1,9.5367431640625e-07,1
215,1,0.0,1
66,1,9.5367431640625e-07,1
60,1,0.0,1
66,1,0.00028014183044433594,1
60,1,9.5367431640625e-07,1
123,1,0.000308990478515625,1
60,1,0.0,1
92,1,0.00018405914306640625,1
92,1,9.5367431640625e-07,1
1430,1,0.0001380443572998047,1
1514,1,0.0007710456848144531,1
742,1,9.5367431640625e-07,1
1430,1,0.00025200843811035156,1
60,1,9.5367431640625e-07,1
60,1,0.0,1
1430,1,0.00020003318786621094,1
1430,1,9.5367431640625e-07,1
581,1,0.0001819133758544922,1
60,1,1.1920928955078125e-06,1
264,1,0.0002319812774658203,1
128,1,9.5367431640625e-07,1
146,1,0.00019788742065429688,1
350,1,0.00013208389282226562,1
172,1,0.00014400482177734375,1
1514,1,0.0005080699920654297,1
1514,1,0.0001327991485595703,1
128,1,0.0,1
330,1,1.1920928955078125e-06,1
146,1,0.0,1
60,1,0.00015997886657714844,1
312,1,9.5367431640625e-07,1
1450,1,0.00029587745666503906,1
753,1,1.1920928955078125e-06,1
340,1,0.000209808349609375,1
129,1,0.0001671314239501953,1
60,1,0.0001289844512939453,1
129,1,0.00023794174194335938,1
60,1,9.5367431640625e-07,1
60,1,0.0001690387725830078,1
85,1,0.00860905647277832,1
60,1,0.00012493133544921875,1
66,1,0.0,1
60,1,0.00021910667419433594,1
1418,1,0.0006458759307861328,1
510,1,1.1920928955078125e-06,1
60,1,0.004025936126708984,1
60,1,9.5367431640625e-07,1
60,1,0.012713909149169922,1
60,1,1.1920928955078125e-06,1
561,1,0.0025517940521240234,1
60,1,0.00013303756713867188,1
92,1,1.1920928955078125e-06,1
69,2,0.006229877471923828,1
69,2,8.106231689453125e-06,1
85,2,0.0017688274383544922,1
60,1,0.011697053909301758,1
328,1,0.00024700164794921875,1
1430,1,0.0001590251922607422,1
141,1,0.0008149147033691406,1
173,1,1.1920928955078125e-06,1
1430,1,0.0007178783416748047,1
1170,1,9.5367431640625e-07,1
60,1,0.0002009868621826172,1
60,1,0.0028371810913085938,1
357,1,0.00024890899658203125,1
357,1,9.5367431640625e-07,1
125,1,9.5367431640625e-07,1
60,1,0.00016808509826660156,1
134,1,0.0,1
85,1,0.0002720355987548828,1
146,1,9.5367431640625e-07,1
692,1,0.00026106834411621094,1
60,1,0.0009360313415527344,1
427,1,0.0002617835998535156,1
60,1,0.0026001930236816406,1
513,1,0.00030303001403808594,1
116,1,0.00024080276489257812,1
60,1,1.1920928955078125e-06,1
85,1,0.0,1
60,1,0.0001227855682373047,1
66,1,0.00015115737915039062,1
85,1,0.0,1
60,1,0.009579896926879883,1
60,1,0.00522303581237793,1
122,1,0.014724969863891602,1
92,1,0.0002429485321044922,1
92,1,0.0001430511474609375,1
328,2,0.0001690387725830078,1
111,2,0.0,1
66,1,0.0006539821624755859,1
60,1,0.01368403434753418,1
60,1,0.0001659393310546875,1
60,1,6.699562072753906e-05,1
66,1,0.0,1
60,1,0.0,1
127,2,9.5367431640625e-07,1
60,1,2.8133392333984375e-05,1
1418,1,0.0008220672607421875,1
510,1,9.5367431640625e-07,1
66,1,9.5367431640625e-07,1
341,1,0.014003992080688477,1
1430,1,0.00030994415283203125,1
341,1,9.5367431640625e-07,1
1430,1,0.00014400482177734375,1
1430,1,0.00014019012451171875,1
60,1,0.0,1
60,1,9.5367431640625e-07,1
60,1,0.0,1
1430,1,9.5367431640625e-07,1
60,1,0.0,1
1167,1,0.0002779960632324219,1
60,1,0.0,1
60,1,0.0,1
1430,1,0.00036907196044921875,1
60,1,1.6927719116210938e-05,1
66,1,0.002382993698120117,1
701,1,0.0017490386962890625,1
1430,1,0.009655952453613281,1
60,1,0.00010204315185546875,1
214,1,0.0,1
60,1,0.0001499652862548828,1
708,1,9.5367431640625e-07,1
1430,1,0.00023102760314941406,1
1430,1,9.059906005859375e-06,1
60,1,9.5367431640625e-07,1
1373,1,0.0002269744873046875,1
135,1,9.5367431640625e-07,1
1430,1,0.00015211105346679688,1
60,1,9.5367431640625e-07,1
1430,1,0.00011205673217773438,1
60,1,9.5367431640625e-07,1
1427,1,2.9087066650390625e-05,1
60,1,0.00010704994201660156,1
1430,1,0.0001227855682373047,1
60,1,1.1920928955078125e-06,1
1430,1,0.0,1
60,1,0.0,1
1373,1,0.0002269744873046875,1
60,1,0.0,1
135,1,1.5020370483398438e-05,1
1430,1,0.00021886825561523438,1
60,1,9.5367431640625e-07,1
115,1,0.0,1
1430,1,1.1920928955078125e-06,1
85,1,0.0,1
260,1,0.00010395050048828125,1
771,1,0.0,1
85,1,9.5367431640625e-07,1
60,1,0.0,1
60,1,9.5367431640625e-07,1
85,1,0.0,1
66,1,9.5367431640625e-07,1
313,1,0.0,1
106,1,0.0,1
60,1,1.1920928955078125e-06,1
60,1,0.0,1
60,1,0.0001888275146484375,1
1450,1,0.0008921623229980469,1
395,1,0.0,1
60,1,9.5367431640625e-07,1
66,1,0.0017540454864501953,1
60,1,0.00023293495178222656,1
518,1,0.005472898483276367,1
60,1,0.004541158676147461,1
60,1,0.0001308917999267578,1
1430,1,0.004867076873779297,1
1430,1,0.00018596649169921875,1
1168,1,9.5367431640625e-07,1
60,1,0.00019407272338867188,1
134,1,0.003771066665649414,1
146,1,0.00019979476928710938,1
1019,1,0.0003521442413330078,1
60,1,0.010239839553833008,1
60,1,0.0001590251922607422,1
1430,1,0.0050830841064453125,1
444,1,9.5367431640625e-07,1
87,1,0.0,1
60,1,0.00011110305786132812,1
60,1,0.0,1
884,1,0.0015418529510498047,1
60,1,0.0044209957122802734,1
1430,1,0.003904104232788086,1
85,1,9.5367431640625e-07,1
60,1,0.0,1
60,1,0.0001361370086669922,1
66,1,0.0,1
60,1,9.5367431640625e-07,1
60,1,0.0,1
1430,1,0.00019884109497070312,1
60,1,1.1920928955078125e-06,1
1146,1,0.0,1
60,1,9.5367431640625e-07,1
60,1,0.00019788742065429688,1
1450,1,0.0003190040588378906,1
441,1,9.5367431640625e-07,1
134,1,0.0028200149536132812,1
60,1,0.006565093994140625,1
134,1,0.0003230571746826172,1
439,1,9.5367431640625e-07,1
60,1,0.0011138916015625,1
60,1,0.008136987686157227,1
341,1,0.0002391338348388672,1
341,1,0.0,1
60,1,9.5367431640625e-07,1
60,1,0.0,1
115,1,0.0047190189361572266,1
85,1,0.00015592575073242188,1
85,1,0.0,1
60,1,0.019970178604125977,1
60,1,0.01495981216430664,1
157,1,0.00011897087097167969,1
116,1,1.1920928955078125e-06,1
60,1,9.5367431640625e-07,1
85,1,0.0005550384521484375,1
60,1,0.009590864181518555,1
60,1,0.01026010513305664,1
66,1,0.00015687942504882812,1
60,1,1.1920928955078125e-06,1
1430,1,0.0003459453582763672,1
1430,1,9.059906005859375e-06,1
1430,1,0.00010800361633300781,1
1450,1,0.00020384788513183594,1
1430,1,4.0531158447265625e-06,1
395,1,0.0001590251922607422,1
60,1,9.5367431640625e-07,1
927,1,9.489059448242188e-05,1
60,1,0.0,1
147,1,0.0013611316680908203,1
153,1,9.5367431640625e-07,1
1209,1,0.00045108795166015625,1
1430,1,0.00769495964050293,1
1295,1,0.00014495849609375,1
673,1,0.0,1
60,1,9.5367431640625e-07,1
60,1,0.004613161087036133,1
153,1,0.0020508766174316406,1
637,1,0.0008070468902587891,1
85,1,0.006146907806396484,1
60,1,1.1920928955078125e-06,1
60,1,0.02953791618347168,1
60,1,0.025645017623901367,1
60,1,0.009933948516845703,1
105,1,0.00022101402282714844,1
123,1,9.5367431640625e-07,1
92,1,0.0,1
60,1,0.0,1
369,1,0.00014710426330566406,1
92,1,9.5367431640625e-07,1
1430,1,0.014507055282592773,1
1430,1,9.5367431640625e-07,1
1373,1,0.00018095970153808594,1
60,1,9.5367431640625e-07,1
135,1,0.0,1
1430,1,5.1021575927734375e-05,1
60,1,9.5367431640625e-07,1
1430,1,0.004638195037841797,1
60,1,0.00023984909057617188,1
1429,1,0.009870052337646484,1
1430,1,0.0008449554443359375,1
1430,1,9.5367431640625e-07,1
60,1,9.5367431640625e-07,1
1373,1,0.00027108192443847656,1
135,1,0.0,1
1430,1,0.00011992454528808594,1
60,1,1.1920928955078125e-06,1
1430,1,0.00012183189392089844,1
60,1,1.1920928955078125e-06,1
1419,1,0.000125885009765625,1
1280,1,0.0,1
60,1,9.5367431640625e-07,1
1430,1,0.00023508071899414062,1
1430,1,0.0,1
60,1,3.695487976074219e-05,1
172,1,7.390975952148438e-05,1
487,1,0.0,1
85,1,1.1920928955078125e-06,1
60,1,0.0,1
60,1,9.5367431640625e-07,1
60,1,0.011729955673217773,1
1430,1,0.02678704261779785,1
1430,1,0.00025200843811035156,1
137,1,9.5367431640625e-07,1
1430,1,0.0,1
60,1,3.0040740966796875e-05,1
1430,1,7.796287536621094e-05,1
60,1,9.5367431640625e-07,1
443,1,0.0043370723724365234,1
60,1,0.0,1
60,1,0.0002009868621826172,1
60,1,9.5367431640625e-07,1
66,1,0.00015091896057128906,1
1430,1,0.004806041717529297,1
1430,1,0.00021409988403320312,1
1430,1,9.5367431640625e-07,1
60,1,0.0,1
1430,1,0.000247955322265625,1
958,1,9.5367431640625e-07,1
60,1,1.1920928955078125e-06,1
128,1,0.0016219615936279297,1
60,1,9.059906005859375e-06,1
146,1,0.0001239776611328125,1
1057,1,0.00041484832763671875,1
362,1,1.1920928955078125e-06,1
351,1,0.0,1
1450,1,0.0003008842468261719,1
843,1,0.0,1
1450,1,0.00011801719665527344,1
1450,1,0.0,1
1450,1,0.00022292137145996094,1
978,1,9.5367431640625e-07,1
1450,1,0.00021314620971679688,1
1450,1,9.5367431640625e-07,1
1450,1,0.00023889541625976562,1
1450,1,7.152557373046875e-06,1
1450,1,0.00010704994201660156,1
153,1,0.0058438777923583984,1
60,1,0.0,1
66,1,0.14050793647766113,1
60,1,0.00017905235290527344,1
60,1,9.5367431640625e-07,1
157,1,1.1920928955078125e-06,1
116,1,0.0002238750457763672,1
85,1,9.5367431640625e-07,1
60,1,9.5367431640625e-07,1
60,1,0.0,1
60,1,1.1920928955078125e-06,1
656,1,0.0,1
60,1,9.5367431640625e-07,1
1450,1,0.0001380443572998047,1
1450,1,9.5367431640625e-07,1
60,1,0.0,1
1450,1,0.0002269744873046875,1
364,1,0.0,1
60,1,9.5367431640625e-07,1
1450,1,0.00014400482177734375,1
565,1,9.5367431640625e-07,1
60,1,0.0,1
1450,1,0.00016808509826660156,1
459,1,9.5367431640625e-07,1
60,1,9.5367431640625e-07,1
85,1,0.0004940032958984375,1
60,1,0.0030450820922851562,1
60,1,0.0002639293670654297,1
60,1,1.1920928955078125e-06,1
60,1,0.15998077392578125,1
60,1,0.00015115737915039062,1
60,1,0.004617929458618164,1
364,1,0.00040602684020996094,1
60,1,0.0055429935455322266,1
153,1,9.5367431640625e-07,1
701,1,0.0009560585021972656,1
1172,1,0.02347588539123535,1
60,1,1.71661376953125e-05,1
60,1,0.015817880630493164,1
60,1,0.00896596908569336,1
60,1,0.021682024002075195,1
60,1,9.5367431640625e-07,1
60,1,0.0003809928894042969,1
1430,1,0.10784101486206055,1
1430,1,0.00018215179443359375,1
1430,1,1.5020370483398438e-05,1
60,1,9.5367431640625e-07,1
1430,1,0.00021004676818847656,1
60,1,0.0,1
958,1,0.014716863632202148,1
128,1,0.0003299713134765625,1
157,1,0.15988707542419434,1
116,1,0.00010800361633300781,1
60,1,9.5367431640625e-07,1
317,1,0.03562307357788086,1
1450,1,0.00017690658569335938,1
1450,1,1.1920928955078125e-06,1
1450,1,0.0002129077911376953,1
1290,1,0.0,1
60,1,0.12060093879699707,1
60,1,9.5367431640625e-07,1
60,1,0.00013709068298339844,1
60,1,0.0,1
60,1,0.03290510177612305,1
60,1,9.5367431640625e-07,1
364,1,7.891654968261719e-05,1
72,2,0.0018961429595947266,1
72,2,0.00012183189392089844,1
337,2,0.0003910064697265625,1
66,1,0.011142969131469727,1
193,2,0.03167414665222168,1
221,0,0.0001819133758544922,1
66,1,0.004375934600830078,1
60,1,6.914138793945312e-05,1
1418,1,0.0006518363952636719,1
476,1,1.1920928955078125e-06,1
60,1,0.002872943878173828,1
66,1,0.0030150413513183594,1
66,1,0.00023889541625976562,1
60,1,9.059906005859375e-06,1
213,1,0.00010895729064941406,1
306,1,0.0007319450378417969,1
390,1,0.0002200603485107422,1
430,1,0.0005540847778320312,1
1514,1,0.001130819320678711,1
1514,1,0.00012612342834472656,1
936,1,0.0,1
60,1,9.5367431640625e-07,1
314,1,0.002146005630493164,1
214,1,0.0004100799560546875,1
138,1,0.0002658367156982422,1
178,1,0.00022721290588378906,1
182,1,0.0,1
60,1,0.0001499652862548828,1
322,1,0.0,1
290,1,0.0,1
60,1,0.00017499923706054688,1
60,1,0.03702497482299805,1
1430,1,0.0003428459167480469,1
1430,1,1.1920928955078125e-06,1
1351,1,0.0002129077911376953,1
60,1,9.5367431640625e-07,1
134,1,0.003225088119506836,1
146,1,0.0001678466796875,1
1418,1,0.0004031658172607422,1
161,1,9.5367431640625e-07,1
60,1,0.04563403129577637,1
60,1,0.000370025634765625,1
341,1,9.5367431640625e-07,1
341,1,0.0,1
115,1,3.790855407714844e-05,1
85,1,1.1920928955078125e-06,1
60,1,2.47955322265625e-05,1
60,1,9.059906005859375e-06,1
60,1,9.5367431640625e-07,1
60,1,0.0,1
85,1,1.1920928955078125e-06,1
60,1,0.09465479850769043,1
1430,1,0.0021321773529052734,1
342,1,0.0,1
60,1,0.0001838207244873047,1
469,1,0.0025141239166259766,1
60,1,0.05395388603210449,1
220,1,0.11394500732421875,1
60,1,0.04718518257141113,1
1430,1,0.2201697826385498,1
270,1,0.0,1
921,1,0.0001251697540283203,1
60,1,0.00033402442932128906,1
249,1,0.00966191291809082,1
183,1,9.5367431640625e-07,1
183,1,0.0,1
183,1,0.0002639293670654297,1
184,1,0.0,1
183,1,1.1920928955078125e-06,1
183,1,0.0,1
182,1,0.00014901161193847656,1
90,1,0.004501819610595703,1
90,1,1.1920928955078125e-06,1
90,1,0.0,1
90,1,0.0,1
90,1,0.0001800060272216797,1
90,1,0.0,1
90,1,9.5367431640625e-07,1
90,1,0.0,1
90,1,0.0,1
90,1,9.5367431640625e-07,1
60,1,0.029594898223876953,1
188,1,0.00758814811706543,1
60,1,0.002373933792114258,1
60,1,0.0002980232238769531,1
60,1,0.0002560615539550781,1
60,1,9.5367431640625e-07,1
60,1,0.0,1
60,1,9.5367431640625e-07,1
60,1,0.00014710426330566406,1
60,1,9.5367431640625e-07,1
60,1,0.0,1
60,1,9.5367431640625e-07,1
60,1,0.0002739429473876953,1
60,1,0.013766050338745117,1
60,1,0.0002789497375488281,1
60,1,9.5367431640625e-07,1
60,1,0.0,1
496,1,0.00011706352233886719,1
1430,1,0.0039980411529541016,1
60,1,9.5367431640625e-07,1
1179,1,0.00022101402282714844,1
496,1,9.5367431640625e-07,1
1430,1,0.00014710426330566406,1
60,1,0.0,1
60,1,9.5367431640625e-07,1
1430,1,0.006772041320800781,1
60,1,9.5367431640625e-07,1
1430,1,0.0002770423889160156,1
1430,1,9.5367431640625e-07,1
60,1,0.0,1
1430,1,0.00022912025451660156,1
60,1,0.0,1
1430,1,7.390975952148438e-05,1
60,1,0.0,1
1430,1,0.00020003318786621094,1
60,1,0.0,1
1430,1,9.5367431640625e-07,1
60,1,9.5367431640625e-07,1
1430,1,0.00019502639770507812,1
60,1,9.5367431640625e-07,1
60,1,0.0,1
1430,1,0.002321004867553711,1
60,1,1.1920928955078125e-06,1
1430,1,0.0006048679351806641,1
60,1,0.0,1
1430,1,0.0031609535217285156,1
1430,1,8.106231689453125e-06,1
60,1,8.20159912109375e-05,1
1430,1,0.00018095970153808594,1
60,1,0.0,1
60,1,9.5367431640625e-07,1
1235,1,0.0006380081176757812,1
60,1,0.04561305046081543,1
60,1,0.009684085845947266,1
1430,1,0.0832209587097168,1
271,1,9.5367431640625e-07,1
60,1,0.00017595291137695312,1
911,1,0.015635013580322266,1
183,1,0.004620075225830078,1
195,1,0.00019598007202148438,1
190,1,0.019585847854614258,1
60,1,0.02650618553161621,1
496,1,0.010138988494873047,1
1430,1,0.00012683868408203125,1
1430,1,0.0,1
60,1,8.106231689453125e-06,1
60,1,0.0001289844512939453,1
1430,1,0.005786895751953125,1
60,1,1.1920928955078125e-06,1
1430,1,0.00842595100402832,1
88,1,9.5367431640625e-07,1
60,1,9.5367431640625e-07,1
60,1,0.04541516304016113,1
1430,1,0.05477190017700195,1
273,1,1.9073486328125e-06,1
60,1,0.0001361370086669922,1
917,1,0.0004930496215820312,1
182,1,0.0046539306640625,1
183,1,0.0,1
60,1,0.04013395309448242,1
191,1,0.005886077880859375,1
496,1,0.003931999206542969,1
1430,1,0.00039696693420410156,1
805,1,0.0,1
1430,1,0.0001609325408935547,1
60,1,0.0,1
60,1,0.0,1
1282,1,0.0040340423583984375,1
60,1,0.042793989181518555,1
60,1,0.03058791160583496,1
191,1,0.01869797706604004,1
1430,1,0.03368711471557617,1
272,1,9.5367431640625e-07,1
917,1,9.5367431640625e-07,1
60,1,0.00011110305786132812,1
60,1,0.009449005126953125,1
60,1,0.03457903861999512,1
1430,1,0.045807838439941406,1
273,1,1.1920928955078125e-06,1
60,1,0.00012087821960449219,1
914,1,0.004770994186401367,1
72,2,0.0637199878692627,1
72,2,0.000141143798828125,1
337,2,0.0004048347473144531,1
254,2,1.1920928955078125e-06,1
66,1,0.0008459091186523438,1
395,1,0.00018405914306640625,1
60,1,0.0029859542846679688,1
858,1,0.0035169124603271484,1
193,1,0.014096975326538086,1
60,1,0.03391909599304199,1
66,1,0.00031495094299316406,1
60,1,0.00021600723266601562,1
1418,1,0.0006859302520751953,1
508,1,0.0,1
60,1,0.009751081466674805,1
60,1,0.0005218982696533203,1
637,1,0.028954029083251953,1
92,1,0.00015616416931152344,1
60,1,9.5367431640625e-07,1
883,1,0.0023949146270751953,1
60,1,0.010354042053222656,1
1430,1,0.001953125,1
1430,1,9.5367431640625e-07,1
1349,1,0.0002079010009765625,1
60,1,9.5367431640625e-07,1
134,1,0.01398015022277832,1
146,1,0.00016498565673828125,1
726,1,0.00016498565673828125,1
78,2,0.0026149749755859375,1
78,2,0.00013208389282226562,1
181,2,0.00033092498779296875,1
196,2,7.867813110351562e-06,1
66,1,0.0003521442413330078,1
1430,1,0.013006925582885742,1
271,1,9.5367431640625e-07,1
60,1,1.1920928955078125e-06,1
60,1,0.005005836486816406,1
888,1,0.0038881301879882812,1
60,1,0.005142927169799805,1
341,1,0.0002830028533935547,1
341,1,9.5367431640625e-07,1
60,1,0.00013113021850585938,1
60,1,9.5367431640625e-07,1
60,1,0.0045430660247802734,1
60,1,0.0002238750457763672,1
115,1,0.009908914566040039,1
85,1,0.00025916099548339844,1
66,1,0.0,1
85,1,9.5367431640625e-07,1
60,1,0.00011396408081054688,1
1450,1,0.0005919933319091797,1
418,1,9.5367431640625e-07,1
615,1,0.0391230583190918,1
60,1,0.0,1
